steam_id,review,voted_up
76561198170396087,Love this game but there's a weird bug where somethings are high res and then some are low res. I looked at my settings and none of them conflicted with my graphic settings. So yeah plz fix,True
76561198035333644,"Don't let the darkness get to you. God speed, don't starve",True
76561198083284898,After 100+ Hours of gameplay with friends I can tell you this is one of the best games I have ever played. Art style - Beautiful and creative. Gameplay - Entertaining. Multiplayer - Host on your PC is great thing. Storyline - Well... Not well defined but enjoyable. And I like how devs keep updating it every season. 10/10,True
76561198167639530,"I think this game is really good.But,it doesn't have chinese.A lot of Chinese player English is not good.So if this game have chinese. It can get popular.All in All this is a really good game.I like it!",True
76561198139377637,god i really like this game,True
76561198299076934,"A wonderful game with beautiful art parts .You will never feel sorry about your choice ! Finally but  not the least important , Don't starve !",True
76561198283663534,"This is one of my favorite online multiplayer games. A group of friends and myself all would play this game nearly every night. You can play this game just about anyway you want, PvP or in a team. There are many biomes to explore and different seasonal monsters to kill, if you get bored or want to explore something new, you can add caves to your game which makes things exciting.  I reccomend this game for anyone who wants to play a survival game with a group of friends.",True
76561198115033251,i starved,True
76561198102479946,Really really really really fun to play with your best friend right next to you. Fun to play without your best friend next to you. Awesome game. Still haven't survived a year though...,True
76561198253505756,very good game,True
76561198106287104,joined random server  made a base with the people  some people leave  winter comes  base has a lot of cool stuff  deerclops destroys it all  we all get rekt  10/10 would get rekt again.,True
76561198150327146,10/10 would starve again.,True
76561198071734132,I Love the game easily my best purcase for $15. I Love the game but u might need to add some more characters to the game.,True
76561198008894078,Good fun with friends,True
76561198208939149,"The game by itself is amazing, and will multiplayer the possiblities are even more endless.",True
76561198181399959,This game is so much fun! There's a lot more to the game than it seems at first. Very enjoyable!,True
76561198074589708,"I had been looking for a game like this.  I said, why can't I play Harvest Moon but then also hunt monsters but also build things like Minecraft but Minecraft is boring to me.  And Steam kept recommending this game and I kept saying 'ehhh, maybe'.  I was wrong and stupid. This is everything I've ever wanted, always.",True
76561198146217029,"The successor to the beautiful ""Dont Starve"". Highly recommend whether you play with friends or strangers.",True
76561198094403643,In this reveiw I will be talking about the pros and the cons of the game and why I think the pros outway the cons. So the game is basically a multiplayer online game where the point of it is to go as long as you can without getting killed or dying in some way shape or form. The biggest fault of the game is it gets boring after a few hours so be sure to give mods a chance if you dont like the game itself. The biggest pro of the game is that it is great for having a good time with friends and working together. Overall I think this game is a great buy for anyone who likes survival games. I give this game an 8 out of 10.,True
76561198147246131,"Each day counts. If you don't work together, chances are you won't survive once autumn ends. If you're not ready for each season, you won't last the full cycle. Each season has a different problem of their own, whether it'd be frostbites, wetness, or extreme heat. The availability of mobs also changes with each season, giving some variety of items and mobs to work with. It's best if you've played on your own first to learn where everything is and how they work before playing with others. This is not a game where you can wing it on the fly.",True
76561198087074001,"I was really hyped for this game and it is accualy even better than i expected it to be! Go ahead and try it, it is so much fun. Really good part of this game is that you cant ever explore everything. Each game = new things = FUN!!!",True
76561198053369830,"friend spams me to make log suits and spears, but im busy dying to tentacles because of lag  10/10 would break my internet router again",True
76561198110588055," I logged in, I died... it moved me...",True
76561198097696585,very good and even better with friends,True
76561198054061825,apparently travelling through the multiplayer portal makes you metabolize like a fucking jet engine other than that it's don't starve but with more people. if you don't mind losing the atmosphere that single player provides it's fun to dick around with your m8s.,True
76561198096309694,This game is awesome and fun to play i never really got bored but the game is still in beta and there are some things i think should be added to the game though,True
76561198113503442,Joined a game.. made a hammer.. went and stole everyones stuff.. got kicked and hate messages on steam.. 10/10 would hammer again,True
76561198088984197,"I found a shitload of furry mods, and made fun of them with my friend...  10/10",True
76561198075432401,"Pls get this game it is an amazing survival game and is alot of fun to play!!!!!!!!!!!!!!!! i have no one else to play it with pls, make one persons life better by buying this game, By DOE",True
76561198023455309,"Some asshole came in, built a hammer and ruined our camp after a 20 day period. Long story short, we froze during winter... BESTGAME EVER!",True
76561198176730293,Teh gaem iz vry gud end ef u r theenkeeng abowt gehteeng et than u shud. Eyev spehnt meny much tiem playeeng teh gaem soh truhst meh. 420/360 Ahlso teh gaem iz multeeplayr so thahts gud.    10 unicorns/5 pickles,True
76561198090055438,"you can finnaly get massacred by dogs, with you best friends! 11/10",True
76561198095286671,good,True
76561198065361966,It's  a cool game to play with friends and trying to survive from the hounds,True
76561198263243336,I bought this game a couple of months ago. disliked it. I played it again. I am addicted 10/10,True
76561198239423974,"copy of minecraft,but better :DDD",True
76561198178673445,didnt starve  10/10 would not starve again,True
76561198092187499,"Now this is a good game. First they released DS then the creators sat round a table and said ""You know what, to waste more people's money we shall create a new game called DST."" Why they could not done a update on it, nobdy knows. Afterall its a good game and takes some time to learn it. FINALLY UPDATED so it well better now...",True
76561198086864984,Hey if anyone wants to play with me just friend me!!!!,True
76561198119414026,this is a very good game with great visuals 9/10,True
76561198067816197,"My first time playing was like this  Day 1: Find stuff and make a fire.  Day 2: Find rocks and kill them until we get gold.  Day 3: Make science machine  Day 4: Stay out burning trees for a crockpot so long it gets dark. I get back and start making stuff and turns night. Fire spreads to base and burns everything.  Day 5: Attempt to recover stuff, but host turned up trees and grass so the fire doesn't stop.  Day 6: Turns out a Willow was on stalking us and lighting stuff on fire near us. We all die  12/10 Would get burned again. ",True
76561198169195401,"Great fun! now Don't Starve goes to completely new level, even in its early stage the Klei programmers prove there great game devs, worth every penny!",True
76561198086653685,One of the best survival games of all time,True
76561198203872793,"Fuck you Ethan, you keep stealing all my berries. 8/10",True
76561198064726146,It's a really fun game to play together! So glad they make it multi-player! Hoozah~ MY FRIENDS LET's DONT STARVE!,True
76561198051361993,very fun expansion adds new elements that are nice just make sure you find a stable host since most people have bad internet,True
76561198044754001,Great fun!,True
76561198131826163,very nice game,True
76561198116264281,"Dont starve together is simply the best survival game i've ever played, just get a few friends to play with and you will have an awesome time.  9/10",True
76561198077725913,i like fact can play with other people makes it easyer  to get stuff done and don't die as fast in frist one when got friend,True
76561198328223531,"To be honest, I'm not much of a gamer but I bought this and I was pretty hooked! Not only does it look like a cute Tim Burton themed game but its a survival game with plenty to do! I've only gotten around to Day 16 and it's still pretty hard to manage everything. I recommend this game if you have a group or someone else to play it with! Super fun. You won't regret buying it.",True
76561198134436191,gud,True
76561198292975641,REALLY good. Except the characters aren't the same. Also what happened to story mode?! I was really looking forward to doing the story with help.,True
76561198262006437,when i first saw dont starve and dont starve together and the pirate one btw i tohught to myself hmm mabey this is like a different survival game i started a server and chose a character willow then went to the game my friend told me to pick up flint instead of stone by the time i got to day 20 i realize this game is actully fun to be honest il give it a 10 out of 10 because it has a different gameplay style characters who have abilities and the modes are good so i would reccomend this game,True
76561198124545071,very good game! great to game to play with friends and complex enough to keep interest,True
76561198130189731,This is one of the most interesting game that I enjoy playing with my friends. It is fascinating and intriguing!,True
76561198094604319,make sure to remove le deerclops and you'll have a quality meme  10/10 would burn down base again,True
76561198135264799,best game,True
76561198137007847,"Yes, the more people, the better..",True
76561198145191553,wow!!!!,True
76561198121271530,"For anyone who liked the original, it's a must!  Actually I would say that this game makes somewhat more sense when you play with friends. You may divide the tasks. For example, you can develop your base while your friends will gather different types of resources or fight enemies. I guess a combination of a ""farmer"", a ""hunter"" and a ""gatherer"" is ideal for a long survival.",True
76561198161291278,I love survival games. This one is among my favourites. If you dedicate and search you can find some really good people on servers.,True
76561198120337535,awesome game,True
76561198308061513,good ,True
76561198154630510,very fun game especially with friends ,True
76561198163988460,The game is hard but very very good.I love this game but the singleplayer is quite boring.You must have active friend in this game,True
76561198284159659,I can't hungry.    Because I have my friends.,True
76561198068185388,awesome game and i wish they make shipwrecked on it asap  cause it iwll be fun to play,True
76561198134917444,"This game is hard but fun. After all nighters going insane, I'm insane.",True
76561198148921049,"fun, even better with friends who love to mess around and steal yer stuff :')",True
76561198147505024,Don't Starve Together is a Good Multiplayer expansion off the Survivale Game Don't Starve.Now you can play with more than 10 friends at a Multiplayer World.You also can go on Public Servers and play there with People from all over the World. All in all Don't Starve Together is a Nice and Beatiful expension off the Singleplayer Version.,True
76561198182763277,"Out of all characters, Wes is super overpowered 10/10 recommend Either way.",True
76561198315078564,Fun game to play. I recommend it to anyone!,True
76561198090369077,awesome game,True
76561198185520303,Yes.,True
76561198118970376,"This game is so simple, yet so difficult. I love it. Well worth it's money. Great way to pass time and not be bored!",True
76561198315651758,Love this game!! My friend introduced me to it and I can't stop playing!! :) I highly recommend this game!,True
76561198097802461,"This is a very good game if you are looking for a game to play with your friends. It requires a lot of adaptation and instinct to play this game. When the number of player increases the invention will be faster, concurrently, you will have a problem with shortage of food if too many people focus on building things. This game takes time to learn all the skills and recipes for crafting things. I think it is a great game to spend time with your friends since communication makes it easier to survive. It is a good opportunities to find new friends also.",True
76561198078002406,i have 2 copy of this game all my friends have it who want it? exchange it maybe for coop games so we can play 2 games together. the game is good if you like games like terraria this is for you the style is great and the farming/crafting sistem is very well balanced and with friends you have a lot of fun,True
76561198117489143,not bad,True
76561198144092464,"Don't starve together. As a name suggest the main point of the game is simple, you have to avoid of getting you (and your friends) starving 😁. However there is much more challenges than the starve, which are: - you have to keep your sanity (or you will be insane and stupidly fighting shadows which cannot be seen by your friends. Believe me it's stupid to see someone randomly hitting the air and running around to avoid shadows. - keep yourself healthy - stay out of darkness - make yourself warm during winter - make yourself dry during the rainy days - and fighting random monsters coming to your way  It is a good survival game with cute graphics and i fell in love the moment i first tried the game.  Moreover it is quite easy to play it with friends! You can host your game for free and ask your friends to join or vice versa. Just make sure both of you have sufficient internet connection so all of you could play well and have fun. Or you could just join some dedicated server and meet some strangers out there! Believe me the community is nice and i had a good time playing with some strangers.  So if you like survival game, open world, crafting, would like to see how long can you survive in this cute wilderness of random stuffs that might come into you, play this game!",True
76561198137057701,Very Fun :D but some servers lag for me ); so it depends on your fps / ping to judge if it will be god game play or laggy game play for you :P,True
76561198284118241,This is a good game to play with friends!,True
76561198113867333,"""Ok henry, Dont Fuck up this world""",True
76561198306848034,"Don't Starve Together is the expansion of Don't Starve which is an awesome game. It is a survival game with lots of mysterious stuff! Discover them all by searching the whole map and crafting!  In this expansion, they introduce more items, more friends, and more fun!  The graphics are awesome which gives an eerie aura that comes out of your computer! Wait! [b]WHO SAYS TIM BURTON!?[/b]  Survive and unlock many new items and characters! You will not run out of things to do! I recommend it to you guys for those who love survival, crafting, and a little bit of mystery!",True
76561198216767011,Fun survival game. Yes.,True
76561198288880729,THIS IS A GREAT GAME!! I would recomend this one instead of the 1st one becuase you can play single player on this too.,True
76561198013453784,Thanks to this game I now know how to not starve.,True
76561198039854183,"Chop chop chop, turn into something. Turn back. Die.   Epic.  Will play again.",True
76561198121330599,This game is hard when you don't have other friends to play with. Even with my other friend and setting the world to be fruitful we never survived winter. The mods in the workshop are pretty good. 5/7 Go for it.,True
76561198132756974,"Oh what a game, what a lovely game",True
76561198127604095,Great game Im enjoying playing with my friends,True
76561198146484161,I think I need friends.,True
76561198202858953,Dump for OriginalCharacter mods,True
76561198097686442,"I do recommend this game, but there's a lot that I'm not satisfied with. overall I'd rate it around a 7/10.  Not going to lie, some of the difficulty (especially the bosses) are kind of a notoriously annoying threat to deal with, and in return you don't get that good stuff. It's definitely really, really fun to play with friends, and the mod support is excellent. however, finding your friends is extremely difficult...  summer is also a huge pain, and so is fire. certain items help prevent things but the method of acquisition (if you don't mess with the settings) is kind of very late game, despite seasons coming and going quickly.T here are certain methods that make restoring things, but there's just so much going on, it feels like a clutter of things.   I'd recommend a play, and it's pretty fun.Maybe watch some videos out there. It's a pretty nifty sandbox/open world game, and there's a lot of fun things to do. but losing progress is definitely very, very annoying.",True
76561198306572134,love the rules it a great game  ,True
76561198027349749,A brilliant game.,True
76561198109915183,pretty gay 10/10,True
76561198151600294,good game,True
76561198309788775,"Good game,make me forget the time",True
76561198062307086,good,True
76561198068700257,"Really good game that you can play alone or with friends.  Open world, random generation and all of the exploration and other things that you can do, makes Don't Starve Together really good game. ",True
76561198176234366,Would definatley reccomend this game to play with friends.,True
76561198133631774,Play this game... and didnt realize that I've spent for about 6 hours playing this game without noticing it's already dawn,True
76561198299609068,One of the best games I have ever played. Really glad it's multiplayer but you can be alone too.,True
76561198300043554,"Love it! Sometimes it buffers badly but overall a fun, friendly, and addicting game. Would recomend it to anyone who is looking for a survival game with slightly morbid undertones.",True
76561198253801808,"This game is honestly great to play with friends for a solid while. It gives you a good sense of teamwork but is also pretty punishing. I even have a separate world to play by myself in, mostly to play around with community made mods. And the community is great, some of the mods are game breaking and others are just awesome.",True
76561198179933110,"This is the perfect example of how a ""paintbrush"" game can be one of the most innovative of all. I can only recommend it. Make sure you get the multiplayer. Being alone is scary :/  (Copied from my ""Don't Starve"" review.)",True
76561198181544063,This is a great game to play with friends. The art is fantastic and the characters vary in a lot of ways. I love it!!!,True
76561198275753557,i burn the forest,True
76561198060997780,"steamworks + multiplayer = AWESOME!!! <3 would love to play with friends and have a dedicated server on :) the more the merrier, most people are nice!  <3 MODS <3 makes the replayability even more endless!",True
76561198081106744,So much fun! You definitely have to try it!!!,True
76561198276541709,Nice game to play with friends,True
76561198306860047,I like it.,True
76561198019112665,One of the very best games to play with friends. Worth every penny.,True
76561198109075728,One thing that is true about this game is that you will hate that you love it so much!!!,True
76561198049015938,"Bringing back the concept of maintaning health, sanity, and hunger, you can bring your friends in on the fun! If you liked Don't Starve, try this game, the multiplayer experience with much more to do. You can work together to survive as long as you can, or you can attack others and take their precious belongings. I suggest not doing the latter however as that's usually frowned upon, but either way, this game brings back the old masterpiece and adds cooperation and trust.",True
76561198273743381,o,True
76561198066658607,Fun game to play with friends and at times with random people depending if they know how to play,True
76561198275534142,Really great game to play with friends,True
76561198108796050,Now you have to endure the pain TOGETHER   we ride together we die together,True
76561198065520137,Great way to get your partner to switch to pc gaming.,True
76561198272957048,10/10 m8 its a good game multiplayer cop,True
76561198095951763,"I can't seem to find anything negative about this game. It's that good. Lots of fun, lots of silly deaths, lots of time wasted in  the game. 100/10.",True
76561198096002525,"Very difficult, very fun, very good game that combines surviving with confusion and fear.",True
76561198198801643,"I love this game, but now MULTIPLAYER? dis is good but sometime they just steel stuffs from yah. 10/∞ <- thats infinity btw ∞∞∞∞∞∞",True
76561198120213260,So fun.,True
76561198138076313,1.You find a guy to play whit 2.He asks you do you have a base  3.You say no i just started 4.''Player Disconnected from your world'' 5.*facepalm*  Don't Starve Together is one of the best games i have ever played so i recommend it to you guys who like survival games !,True
76561198038515052,"Great game, fantastic if you can get yourself a group of friends to play with.",True
76561198079768413,"I was a beta tester for dont starve together and I have to say, ITS PRETTY GOD DAMN GOOD. Go get it right now.",True
76561198128055192,Great Game  ,True
76561198145304284,"Turns game on, loses sanity within 3 minutes of starting.  10/10 would starve again",True
76561198167634131,its a game. about not starving. with people. thats litterally the whole game.  just add magic science giant combinations of madness insanity caves madness creatures walking trees with faces trees with faces some characters tentacles doges fire doges ice doges big doges doge mounds and that is this game.  see? basically just not starving with people.  what? am i wrong?  fine.  its not starving then dying with people.  there. happy now?  my rating for this games is 526 out of nuka cola i would get trolled by willow the troller again.  damn you willow.,True
76561198188245087,"I took a chance with this gaem because my brother and I wanted a game that we could play together. We've gone through Minecraft and Terraria but they no longer hold any appeal. The best way I can descibe this game is that it's like a survivalist sandbox; more dangerous than minecraft and even though the plot about maxwell isn't implemented in dst, it feels like the game has a direction. The graphics are great and I find the 2.5D style quite charming. Plus the modding community is very strong so there is always new content to try out.",True
76561198082839243,"""We have a pretty solid base.""       ...famous last words",True
76561198137038556,dank,True
76561198121400352,I think this is a very fun game if you know how to play it,True
76561198076539194,Great game 10/10,True
76561198188730445,very good game,True
76561198157239960,"Great game! Lots of fun and it's in depth and complicated enough to keep you engaged and constantly on your toes. But at the same time, not so complicated to cause a rage quit.",True
76561198166526269,"This game is pretty gurd. Its fun on your own, but even more fun with stupid friends.",True
76561198116310770,i can finally strave to death with a friend! 10/10,True
76561198072543065,Klei. Please release DST shipwrecked. I will dedicate my life to this game.,True
76561198085115331,>love Don't Starve >see Markiplier playing a multiplayer version >instanthype.mp4 >buy >install >run >find server  >1st day >Got killed by hounds because every other player was god-knows-where >Became ghost >Found other players >had a big camp with a huge wooden wall set up around it >haunted a tuft of grass in their farm area >suddenly there is fire >they all burnt to death  21/10,True
76561198000111057,do not starve,True
76561198194731721,An awesome game where everyone and everything will try to kill you. An unforgiving survival game with beautiful drawings and funny animations now with the posibility of starving along with your friends,True
76561198158731199,"The game was awesome and i'd like to see more of the original stuff in this new version of dont starve, and yes, im doing this for a badge",True
76561197974559132,Expends the classic Don't Starve experience with your friends!,True
76561198186967806,I can lose hours on this game. The graphics are adorably quirky and my friends and I laugh the entire time as the world gets destroyed in the most unlikely ways.,True
76561198180639325,لعبه جميله وحقت ناس مروقة وتصلح مع اخوياك حقت مروقين تقيمي 10/10,True
76561198238231678,"Its a really good game that has lots of adventure, I like it a lot.",True
76561198227390376,Great Game would recomend for anybody who likes video games. One of the best I have played in a while ,True
76561198183287838,Fun game!,True
76561198084331496,Jogao god,True
76561198273676898,"Great game, great design, great adventures. This is a game I continue to go back to consistently.",True
76561198090646229,"I absolutely love this game! I gotta say that freaking Deerclops will destroy your base till there's nothing left.  Don't expect to survive, cuz you will probably die to cold, heat, rain, dogs, spiders, beefalo, pigs, merms, tentacles, mosquitos, frogs, bees, killer bees, monster food, cooked monster food, mushrooms, monster lasagna, picking cactus with low hp. ",True
76561198096536950,"I bought dot starve in a steam sale a year ago.  I was having great fun surviving when suddenly, dont starve together pops up in my steam library. At first, i had no one i could play the game with. Then i got a friend who already had DS together.  He got it the same way as me, he bought DSand got DST free.  It's a great game that will take you for hours.  Pros:  -unique gameplay -playing with friends DEFINETLY adds something to the experience. -workshop mods including language packs and other mods -easy server hosting: no bullshit with portforwarding and stuff  Cons:  -you probably don't have much friends that have this game. -gets boring pretty quickly -dying is annoying (one of my friends made a beehive angry as a ghost and i died)  Conclusion: Great fun. Grab some friends, grab more than 1 copy of this game and have fun.  SCORE: 8.5/10",True
76561198121378816,"shit game, fucking broken and keep dying, ITs so unfair when your friends suck at this game. I hate this game and hope it loses all sales.",True
76561198194416229,"I would get this if you have Don't Starve regular version and want to be able to play with friends. I would not, however, get this game to play by yourself and to be able to have the option of playing with friends because the game will expect you to play with other people. Enemies will have more HP than the regular edition and the game will be harder. If you get this game do so to play and work together with others. Get the regular edition if you plan to play mostly solo. Don't Starve together will be harder to play solo and will expect you to have friends to help you.  Edit: they continue to update the game with more content every year",True
76561198052325510,"Well, to start off: This is the multiplayer of Klei's indie-survivalgame ""Don't Starve"" and I got it over one year ago along with one extra copy of the game so I could play with a friend of my choice. And oh boy, it was - and still is - one of the most special and interesting, as well as fun and challenging multiplayer games for me to play, even tho I mostly played in co-op.  The game doesn't differ much from the original ""Don't Starve"" except it's on multiplayer mode, featuring the possibilities of surviving in a small group - with or against other players... This means it's the same survival background and the same game mechanics, which is great since ""Don't Starve"" already features loads of great content and pretty much offers you a great singleplayer which you now can enjoy with many of your friends or strangers! Surviving in the mysterious and dark world of ""Don't Starve"", hunting down monsters from the ""Reign of Giants""-DLC and (probably soon) exploring the beautiful iles of the ""Shipwrecked""-DLC is a challenge in the original game, and it still is in the multiplayer - but it doesn't feel as lonely, and for me (peronally) it's one of the best multiplayer experiences I've ever had!  Thus I strongly recommend you to buy this game if you like the singleplayer or if you're interested in survival games with a multiplayer in general! If you have neither the single- nor the multiplayer you should check out the ""Don't Starve MEGA PACK"" - it's really worth the money, especially if it's on sale!  [I'm extremly glad that I got to play this game, since I got to know a really awesome person to play it with and I'm happy for every hour I spent on playing it with her <3]",True
76561198277413098,"A great time. It's not just multiplayer Don't Starve, there is some real new content here.",True
76561198268858351,Всем привет уважаемые Разработчики добавте пожалуйста в игру дверь так как когда закончил постройку дома оставлять дырки для прохода не очень приятно . Заранее спасибо,True
76561198162430626,Gr8,True
